,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
8048,Ludwig van Beethoven,"Piano Sonata No. 9 in E Major, Op. 14 No. 1: 3. Rondo. Allegro comodo",7s96VtXI3GfMloH2ej86tX,2,0.292,0.147,4,-21.812,1,0.0396,0.992,0.913,0.101,0.167,170.343,211200,4
8049,Ludwig van Beethoven,"26 Welsh Songs, WoO 155: 4. Love Without Hope",7sK2gsPFvUvGwn27TnP3RD,1,0.208,0.0581,3,-24.832,1,0.055,0.989,0.00141,0.101,0.339,175.654,142000,4
8050,Ludwig van Beethoven,"String Quintet No. 2 in C Major, Op. 29: 1. Allegro moderato",7tRJ2BIyPT2fOE998tr2Ls,7,0.295,0.156,0,-15.485,1,0.0427,0.973,0.7,0.0772,0.195,79.409,638427,4
8051,Ludwig van Beethoven,"Verschiedene Volkslieder, WoO 157: 10. Sir Johnnie Cope",7u9WsxN6PSgJo2580gLHg2,1,0.592,0.132,10,-20.066,1,0.0507,0.985,2.86e-05,0.104,0.614,116.334,280000,4
8052,Ludwig van Beethoven,"Mass in C Major, Op. 86: Credo",7ujOBudYhcJGXWiFw7mrXs,2,0.284,0.16,0,-16.032,1,0.04,0.971,0.0613,0.0839,0.0529,112.402,630040,4
8053,Ludwig van Beethoven,"26 Welsh Songs, WoO 155: 22. Constancy",7vIzrPSmxZb1YllAG1sSCL,1,0.305,0.086,7,-22.366,0,0.0586,0.989,0.0459,0.09,0.0461,128.027,82000,5
8054,Ludwig van Beethoven,"20 Irish Songs, WoO 153: 1. When Eve's Last Rays in Twilight Die",7wKeF7KNavxOjlwvC7HDF4,1,0.345,0.0484,3,-24.556,1,0.0388,0.987,0.00352,0.164,0.274,77.431,200000,4
8055,Ludwig van Beethoven,"Andante favori in F Major, WoO 57",7xG70WcgU7dwPv2fK5EfHt,1,0.295,0.0504,5,-28.748,1,0.0421,0.99,0.901,0.0729,0.1,106.286,468973,4
8056,Ludwig van Beethoven,"Symphony No. 5 in C Minor, Op. 67: 1. Allegro con brio - Live",7xSpQgWpYvXgqWm1zc8mOS,4,0.153,0.396,0,-12.265,0,0.0407,0.98,0.942,0.136,0.14,79.914,486453,4
8057,Ludwig van Beethoven,"2 Preludes in C Major, Op. 39: 1. Prelude",7y2DApD1UVGYuja5Xpdmz1,1,0.148,0.00901,7,-27.798,1,0.0426,0.968,0.961,0.0803,0.0612,71.429,343880,3
8058,Ludwig van Beethoven,"An die ferne Geliebte, Op. 98: 3. Leichte Segler in den Höhen",7yD3jH7AWHd1PXSsepYzNR,1,0.383,0.0705,0,-21.356,1,0.0475,0.984,0.0218,0.0937,0.295,80.088,97640,4
8059,Ludwig van Beethoven,"24 Variations on ""Venni Amore"" in D Major, WoO 65: Variation V",7yXPb9hDIad5VsOYWAfU5D,1,0.472,0.146,2,-22.995,1,0.0756,0.994,0.931,0.106,0.96,208.401,38120,3
8060,Ludwig van Beethoven,"Verschiedene Volkslieder, WoO 157: 12. La gondoletta",7zLwMwmTnKoGdt5Ybm0p7C,2,0.343,0.0843,7,-22.578,1,0.0598,0.993,0.00107,0.157,0.353,94.845,186000,4
8061,Ludwig van Beethoven,"33 Variations on a Waltz by Diabelli in C Major, Op. 120: Variation IV. Un poco più vivace",005fLY8EVVR8xxQyp02zvP,1,0.23,0.152,0,-21.707,1,0.0365,0.979,0.949,0.199,0.317,93.441,68973,4
8062,Ludwig van Beethoven,"Christus am Ölberge, Op. 85: 6c. ""Welten singen Dank und Ehre""",02QYS34xtu3I1hGIRijGRB,0,0.31,0.359,0,-12.655,1,0.0348,0.97,0.0768,0.082,0.189,105.666,282053,4
8063,Ludwig van Beethoven,"Vestas Feuer, Hess 115: ""Blick, o Herr, durch diese Bäume"" - ""Liebe Freundin, lebe wohl!""",02ySol94oJnLkLUktHu882,1,0.272,0.187,10,-16.964,1,0.058,0.972,0.00257,0.214,0.16,179.391,646280,4
8064,Ludwig van Beethoven,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",03DFM1lf2ECyyW5p2fEhQB,0,0.451,0.00697,8,-34.002,1,0.0544,0.995,0.937,0.114,0.174,115.846,301067,4
8065,Ludwig van Beethoven,"Als die Geliebte sich trennen wollte, WoO 132",03zRARjoyQp2GmZSYMqWEX,0,0.518,0.174,3,-18.792,1,0.122,0.978,0.000104,0.205,0.369,96.912,104813,3
8066,Ludwig van Beethoven,"24 Variations on ""Venni Amore"" in D Major, WoO 65: Variation II",04e3GA3B2fWNdp1CdDamHz,1,0.862,0.162,2,-23.003,1,0.0854,0.995,0.823,0.126,0.892,94.871,43120,4
8067,Ludwig van Beethoven,"String Quartet No. 9 in C Major, Op. 59 No. 3 ""Rasumovsky No. 3"": 3. Menuetto. Grazioso",04u6pvjcJ5HC0uh2mNVk6S,0,0.334,0.0861,0,-19.966,1,0.0386,0.971,0.663,0.468,0.216,121.799,305200,3
8068,Ludwig van Beethoven,"Piano Concerto No. 3 in C Minor, Op. 37 (Arr. V. Lachner for Piano & String Quintet): I. Allegro con brio",04xJO0yysHYH2UbgypXdJY,0,0.365,0.118,0,-20.148,0,0.0394,0.968,0.751,0.102,0.125,139.132,974987,4
8069,Ludwig van Beethoven,"33 Variations on a Waltz by Diabelli in C Major, Op. 120: Variation XII. Un poco più moto",07waseCXJ8GHp0v0GgCntw,0,0.258,0.0836,2,-31.755,0,0.032,0.991,0.955,0.0845,0.113,71.05,72027,4
8070,Ludwig van Beethoven,"6 Gesänge, Op.75: 2. Neue Liebe, neues Leben",08MqDIPfZtkvLDmGNRKX3v,0,0.494,0.215,9,-18.211,1,0.0695,0.98,0.00203,0.115,0.498,107.748,169413,4
8071,Ludwig van Beethoven,"Si non per portas, per muros, WoO 194",0AYVsJOAoxq8xf5bwnqel5,0,0.698,0.0621,5,-24.688,1,0.088,0.992,0.0,0.0994,0.263,123.21,36000,4
8072,Ludwig van Beethoven,"2 Preludes in C Major, Op. 39: 2. Prelude",0BRoi41jJy1pPe4y8jrx0v,1,0.165,0.00411,0,-23.051,1,0.0379,0.978,0.95,0.0917,0.0408,110.671,179027,4
8073,Ludwig van Beethoven,"Piano Concerto No. 4 in G Major, Op. 58 (Arr. V. Lachner for Piano & String Quintet): I. Allegro moderato",0EOTK8BSd1HsDGUjOmLYw8,0,0.291,0.13,7,-20.696,1,0.0374,0.954,0.519,0.0705,0.0659,98.267,1168187,4
8074,Ludwig van Beethoven,"""No, non turbarti"", WoO 92a",0FuHFC86AxiykaNIzW2dVm,0,0.278,0.137,0,-16.996,1,0.0526,0.98,5.26e-06,0.0908,0.102,75.107,378426,4
8075,Ludwig van Beethoven,"Leonore, Op. 72 / Act 3: ""Dann herrscht allgemeine Freiheit und Gleichheit der Geister""",0JBUWo0veYI6QcZvK2NggP,0,0.0,0.348,7,-22.076,1,0.0,0.73,0.0,0.0,0.0,0.0,4867,0
8076,Ludwig van Beethoven,"Abendlied unterm gestirnten Himmel, WoO 150",0M5XduFUUTv3QwCjxNyBKo,0,0.262,0.0545,2,-19.992,1,0.0435,0.978,4.82e-05,0.0618,0.0991,76.065,304013,4
8077,Ludwig van Beethoven,"Leonore, Op. 72 / Act 1: ""Gefühl ist gut, doch Geld ist besser""",0MtWrbzxKOmr5qD3Sz0ZDG,0,0.0,0.029,1,-41.603,1,0.0,0.717,0.0,0.448,0.0,0.0,14000,0
8078,Ludwig van Beethoven,"8 Lieder, Op. 52: 4. Maigesang",0PFkZnmoncHUitFUYHv0WX,0,0.506,0.164,2,-18.906,1,0.0439,0.98,4.3e-05,0.131,0.589,134.086,121013,4
8079,Ludwig van Beethoven,"Piano Concerto No. 4 in G Major, Op. 58 (Arr. V. Lachner for Piano & String Quintet): II. Andante con moto",0QXOEid3XsFJucn5lcGfFL,0,0.418,0.00246,4,-25.219,0,0.0584,0.987,0.238,0.157,0.0781,75.477,304467,4
8080,Ludwig van Beethoven,"5 Pieces for Musical Clock, WoO 33: 5. Minuet. Allegretto in C Major",0SS3f9EiuAA6qDmsJzfZQM,0,0.281,0.00567,0,-33.852,1,0.0461,0.992,0.918,0.0704,0.313,185.101,256507,3
8081,Ludwig van Beethoven,"""Ne' giorni tuoi felici"", WoO 93",0SxrB119hfUCANK4RoWIYm,0,0.208,0.178,4,-17.975,1,0.0426,0.971,0.00117,0.0644,0.084,77.128,484106,4
8082,Ludwig van Beethoven,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": IV. Thunderstorm. Allegro",0TuaAjAuxtQAynWBmm4xjN,0,0.203,0.194,1,-18.593,1,0.0444,0.838,0.84,0.135,0.0924,167.089,227280,4
8083,Ludwig van Beethoven,"33 Variations on a Waltz by Diabelli in C Major, Op. 120: Variation III. L'istesso tempo",0W7cKTKe6Ol2M8lobkCoPn,0,0.31,0.012,0,-32.044,1,0.0368,0.995,0.74,0.114,0.215,71.054,96427,3
8084,Ludwig van Beethoven,"Christus am Ölberge, Op. 85: 4. ""Willkommen, Tod""",0XZvvoHwJAF9t5QwU6wW6e,0,0.376,0.0543,5,-21.938,1,0.0465,0.971,0.00139,0.425,0.194,84.705,60147,4
8085,Ludwig van Beethoven,"24 Variations on ""Venni Amore"" in D Major, WoO 65: Variation XXIII. Adagio sostenuto",0Y0YMoL6NtBbxm5jHjPsGD,1,0.347,0.00501,2,-30.478,1,0.0801,0.993,0.903,0.0845,0.168,70.854,225867,5
8086,Ludwig van Beethoven,"Das Geheimnis (Liebe und Wahrheit), WoO 145",0ZLI42UBMFSWfC5NLVWh9Q,0,0.387,0.0394,5,-23.155,1,0.0617,0.984,4.56e-06,0.316,0.296,80.765,86707,4
8087,Ludwig van Beethoven,"Triumphmarsch WoO 2a (1813) zu Christoph Kuffners Trauerspiel ""Tarpeja"" Marcia. Lebhaft und stolz",0a2nclR0xcqX7GMSXZV8M4,0,0.509,0.419,0,-15.258,1,0.0423,0.918,0.764,0.0928,0.402,82.892,140987,4
8088,Ludwig van Beethoven,"33 Variations on a Waltz by Diabelli in C Major, Op. 120: Variation IX. Allegro pesante e risoluto",0bK0S7LybQX8YlCO2SceJX,0,0.486,0.205,8,-22.2,1,0.0677,0.982,0.904,0.155,0.539,73.832,104960,4
8089,Ludwig van Beethoven,"Mandolin Sonatina in C Major, WoO 44a (Arr. for Terz Guitar & Piano)",0bdUHpTWMR4y5l1RSCcJZk,0,0.506,0.274,0,-18.011,1,0.0321,0.985,0.873,0.2,0.914,93.133,183373,4
8090,Ludwig van Beethoven,"12 Irish Songs, WoO 154: 4. The Pulse of an Irishman",0e2CNbpJs45C1kjzbjOwmn,1,0.591,0.127,5,-24.352,1,0.0387,0.985,0.131,0.0812,0.526,114.035,157000,1
8091,Ludwig van Beethoven,"24 Variations on ""Venni Amore"" in D Major, WoO 65: Variation XV",0eHjJ0FwG3OOOtreFRGfdp,1,0.473,0.108,2,-22.33,1,0.0331,0.988,0.953,0.127,0.824,115.934,34360,4
8092,Ludwig van Beethoven,"33 Variations on a Waltz by Diabelli in C Major, Op. 120: Variation XXX. Andante, sempre cantabile",0fJnYZhvQaKsRVQvXBy8aA,0,0.362,0.00365,1,-38.093,1,0.0511,0.995,0.889,0.106,0.229,94.742,101160,4
8093,Ludwig van Beethoven,"Gesang aus der Ferne, WoO 137",0iemFiUnXxhiH2FBs0FjaC,0,0.478,0.0772,7,-20.715,1,0.0417,0.979,0.000611,0.149,0.326,117.26,231587,4
8094,Ludwig van Beethoven,"15 Variations on ""Eroica"" in E-Flat Major, Op. 35: Variation XV. Maggiore. Largo",0ki40yCSVIrPh8AFzyQ7bC,1,0.359,0.0964,3,-25.202,1,0.0436,0.985,0.932,0.12,0.168,128.305,222480,3
8095,Ludwig van Beethoven,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": V. Shepherd's Song. Happy and Thankful Feelings After the Storm. Allegretto",0mTrcobJPXcg4HJ0gkvlQM,0,0.137,0.0729,5,-20.558,1,0.0395,0.961,0.877,0.118,0.104,70.032,506133,4
8096,Ludwig van Beethoven,"10 Variations on ""La stessa, la stessissima"" in B-Flat Major, WoO 73",0nsQw6Zdc0qnkvsfViU0qf,0,0.345,0.0714,10,-22.333,1,0.0373,0.988,0.921,0.0932,0.308,96.911,634333,4
8097,Ludwig van Beethoven,"12 Contredanses, WoO 14: 12. Contredanse - Trio in E Major",0q3nfmlsRpG07KHoPfyp2C,0,0.463,0.238,3,-16.293,1,0.0342,0.986,0.756,0.254,0.74,115.874,114840,4
8098,Ludwig van Beethoven,"The Creatures of Prometheus, Op. 43: No. 15 Coro (e) Solo di Viganò. Andantino - Adagio",0uCBdzUinU71i4hp4MF9dx,0,0.335,0.0412,10,-20.608,1,0.0471,0.951,0.513,0.102,0.271,148.9,282013,3
8099,Ludwig van Beethoven,"Beethoven: Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": II. Funeral March (Excerpt)",0uK8pEAuDYF0vXkZHbwT1Y,0,0.101,0.0459,0,-22.639,0,0.0457,0.982,0.872,0.104,0.0348,78.043,274333,3
8100,Ludwig van Beethoven,"6 Variations in D Major, Op. 76",0w0HMnxIu8qn7I8T1X5O6l,0,0.405,0.0691,2,-24.104,1,0.0431,0.985,0.892,0.0809,0.362,97.627,428587,4
8101,Ludwig van Beethoven,"Music to Goethe's Tragedy ""Egmont"", Op. 84: 5. Entr'acte III - Allegro - Marcia. Vivace - Live",0y047iaDd4xoQwUpx8IrFv,1,0.298,0.0433,0,-22.11,1,0.0433,0.877,0.399,0.114,0.293,145.55,232120,4
8102,Ludwig van Beethoven,"Das Schöne zu dem Guten!, WoO 203",0yLednwGRRI0FBGEFC2Dhe,0,0.329,0.12,5,-21.199,1,0.224,0.992,0.137,0.136,0.151,176.079,20000,3
8103,Ludwig van Beethoven,"Leonore, Op. 72 / Act 3: ""O Gott! O welch ein Augenblick!""",0ycqECNN0S6OHOBvoXiZDN,0,0.159,0.162,5,-22.37,1,0.0382,0.983,0.924,0.0866,0.0923,73.748,256493,3
8104,Ludwig van Beethoven,"König Stephan, Op. 117: No. 2 Chor: ""Auf dunklem Irrweg in finstern Hainen"" - Fürst! Mich sandten die Edlen im Heere",0zJCWpxRxlBXyc1b2lf1s4,0,0.465,0.0849,0,-19.079,1,0.291,0.878,0.0,0.261,0.438,174.249,108453,4
8105,Ludwig van Beethoven,"15 Variations on ""Eroica"" in E-Flat Major, Op. 35: Variation VII. Canone all'ottava",10SMD5jWn9OPfGqAgng1Vo,0,0.401,0.295,3,-16.06,1,0.0508,0.978,0.944,0.33,0.389,131.856,38613,5
8106,Ludwig van Beethoven,"12 German Dances, WoO 8: 3. German Dance in F Major",135FNxvnTRspf2buQCph5B,0,0.425,0.0648,5,-19.375,1,0.0467,0.983,0.325,0.0584,0.461,147.95,103587,3
8107,Ludwig van Beethoven,"Fidelio, Op. 72 / Act 2: ""O namenlose Freude"" - Live",13bxDo6bG3ygv5bLEcXalC,0,0.406,0.362,7,-13.206,1,0.0543,0.966,0.0,0.129,0.204,104.876,163480,4
8108,Ludwig van Beethoven,"6 Ländler for 2 Violins and Bass, WoO 15: No. 4 in D Minor",13mYrMYuCEUaVOk9xKJDZb,0,0.163,0.056,2,-28.336,1,0.0437,0.252,0.905,0.179,0.0462,132.593,43320,5
8109,Ludwig van Beethoven,"Prelude in F Minor, WoO 55",16teelN8W8lgoyB5bqECHs,1,0.203,0.0301,5,-35.442,0,0.0491,0.995,0.893,0.0869,0.338,99.886,190347,4
8110,Ludwig van Beethoven,"Andante & Variations in D Major, WoO 44b (Arr. for Guitar & Piano)",1CCM7X7UbGO5SMK1eB2DQA,0,0.484,0.219,2,-20.092,1,0.038,0.991,0.913,0.151,0.514,114.011,592413,4
8111,Ludwig van Beethoven,"Christus am Ölberge, Op. 85: 4a. ""Wir haben ihn gesehen""",1CHyXyZmzxlVS2PFDWQd9X,0,0.432,0.0249,0,-24.897,1,0.0361,0.981,0.000639,0.0869,0.126,116.232,159787,4
8112,Ludwig van Beethoven,"15 Variations on ""Eroica"" in E-Flat Major, Op. 35: Variation II",1CSfLFz8XhSTp5TrCEzBkx,1,0.318,0.358,3,-18.988,1,0.0335,0.98,0.967,0.395,0.563,109.553,50720,4
8113,Ludwig van Beethoven,"6 Piano Variations in F Major, Op. 34: Variation IV. Tempo di menuetto in E Major",1E7DxLwXx4Crdzqx4wtK3F,1,0.501,0.126,10,-22.262,1,0.037,0.992,0.926,0.16,0.709,101.06,65867,4
8114,Ludwig van Beethoven,"The Creatures of Prometheus, Op. 43: No. 11 Coro di Gioja. Andante",1IhgqaMITBkZWVzXcCsZWL,0,0.709,0.09,7,-19.07,1,0.0942,0.959,0.982,0.152,0.404,82.302,25320,4
8115,Ludwig van Beethoven,"26 Welsh Songs, WoO 155: 24. Three Hundred Pounds",1LuQNsbCOqiCLfwhhwRB1h,1,0.522,0.117,2,-16.185,1,0.0962,0.992,0.000152,0.11,0.922,204.339,199000,3
8116,Ludwig van Beethoven,"15 Variations on ""Eroica"" in E-Flat Major, Op. 35: Variation XI",1RRWtjp65LbOIbj6yzOJZ4,0,0.714,0.0923,3,-23.867,1,0.0429,0.992,0.77,0.151,0.579,96.894,44667,4
8117,Ludwig van Beethoven,"8 Lieder, Op. 52: 3. Das Liedchen von der Ruhe",1RaCdc44M4WtrXDFImMECC,0,0.252,0.026,5,-25.889,1,0.051,0.985,0.000147,0.0895,0.162,167.312,163880,4
8118,Ludwig van Beethoven,"Beethoven: Coriolan Overture, Op. 62",1TuyKIwYi1EMINmifUNcr7,0,0.345,0.107,5,-20.804,0,0.0397,0.9,0.356,0.321,0.163,90.4,448560,4
8119,Ludwig van Beethoven,"6 Piano Variations in F Major, Op. 34: Variation II. Allegro ma non troppo in B Major",1Yen8wrxss6sJg07BFIc2L,0,0.513,0.0946,10,-24.945,1,0.0454,0.995,0.943,0.11,0.694,114.138,64453,4
8120,Ludwig van Beethoven,"Fidelio, Op. 72 / Act 1: ""Höre, Fidelio"" - Live",1ct8BQPcfrtnSUcqXaNdMD,0,0.505,0.0295,11,-35.854,0,0.365,0.564,0.0,0.184,0.389,92.682,41627,4
8121,Ludwig van Beethoven,"Mass in D Major, Op. 123 ""Missa Solemnis"": Gloria",1hYnpfHgQtvXYU5iVUaON2,0,0.238,0.196,2,-16.881,1,0.039,0.978,0.358,0.0646,0.0474,136.102,989333,3
8122,Ludwig van Beethoven,"15 Variations on ""Eroica"" in E-Flat Major, Op. 35: Theme",1ipXAhNGX07cO9aTKNnyqx,1,0.35,0.161,3,-24.585,1,0.0925,0.992,0.93,0.129,0.338,196.729,42347,4
8123,Ludwig van Beethoven,"15 Variations on ""Eroica"" in E-Flat Major, Op. 35: Variation XIV. Minore",1pINYSHGnF8k5pYzBAUk3r,0,0.552,0.00781,11,-32.597,1,0.149,0.994,0.888,0.112,0.468,62.572,103333,3
8124,Ludwig van Beethoven,"Fidelio, Op. 72 / Act 1: ""Jetzt, Alter, jetzt hat es Eile!"" - Live",1qL5DPQTeRajtbZJBIfMlr,0,0.385,0.211,9,-15.768,1,0.0596,0.982,0.000344,0.196,0.215,147.181,299333,4
8125,Ludwig van Beethoven,"Fidelio, Op. 72 / Act 1: ""Hauptmann! Besteigen Sie mit einem Trompeter..."" - Live",1rL0GRfigFemMNWAOguadt,0,0.673,0.0841,7,-31.38,1,0.871,0.638,0.0,0.0738,0.766,144.569,23333,5
8126,Ludwig van Beethoven,"6 Songs of Various Nationalities, WoO 158c: 2. Non, non, Colette n'est point trompeuse",1u27gl8iBzoYjVY6D68ILo,0,0.392,0.166,10,-17.172,1,0.0557,0.987,0.000114,0.0709,0.532,87.593,98987,3
8127,Ludwig van Beethoven,"Leonore, Op. 72 / Act 3: ""Doch höre erst, du Bösewicht""",1vPevBA2GZMHGZt1gRoHvp,0,0.351,0.202,4,-20.294,0,0.0615,0.951,0.067,0.361,0.152,80.945,50293,3
8128,Ludwig van Beethoven,"12 Contredanses, WoO 14: 2. Contredanse in A Major",1wOLJHlgqVtyT59cdncNEP,1,0.676,0.229,4,-13.832,1,0.0681,0.961,0.89,0.116,0.454,123.097,33973,4
8129,Ludwig van Beethoven,"The Ruins of Athens, Op. 113: 7a. Wir tragen empfängliche Herzen im Busen",20irGAOt7VVBkznvXbJmLj,0,0.129,0.15,7,-23.329,1,0.0424,0.976,0.858,0.136,0.0934,89.553,174800,3
8130,Ludwig van Beethoven,"24 Variations on ""Venni Amore"" in D Major, WoO 65: Variation XIX",21QfPXJqMHR9d3ckos21j1,0,0.461,0.301,2,-21.85,1,0.058,0.993,0.913,0.112,0.967,159.413,38053,4
8131,Ludwig van Beethoven,"Beethoven: Romance for Violin and Orchestra No. 1 in G Major, Op. 40",220Xxlnn9eR01JUdbIFzCG,0,0.226,0.0393,7,-24.36,1,0.0446,0.969,0.0853,0.109,0.102,99.758,473880,4
8132,Ludwig van Beethoven,"Der Knabe auf dem Berge, Hess 134",239P3AehJZrksAUBCJHuib,0,0.517,0.049,2,-20.005,1,0.123,0.99,0.0,0.121,0.218,72.616,71907,4
8133,Ludwig van Beethoven,"An die Geliebte, WoO 140",24vAo56jOVrQqMf5ztKedz,0,0.487,0.09,9,-22.156,1,0.0547,0.989,0.000891,0.0679,0.353,112.869,74947,3
8134,Ludwig van Beethoven,"12 Minuets, WoO 7: 4. Minuet in E Major",25TJt7FyyPkaL9k9koad8S,0,0.448,0.159,3,-15.471,1,0.037,0.983,0.888,0.251,0.348,121.245,127960,3
8135,Ludwig van Beethoven,"Ecossaise in E-Flat Major, WoO 86",29WIrneDKvbuKYBUYEEvlp,0,0.557,0.152,3,-24.5,1,0.0553,0.994,0.888,0.109,0.986,96.33,28560,4
8136,Ludwig van Beethoven,"12 Minuets, WoO 7: 11. Minuet in C Major",2A6PfoYdJOL66kNLBDAtyZ,0,0.601,0.0858,0,-13.204,1,0.0473,0.984,0.794,0.0841,0.461,129.648,128160,3
8137,Ludwig van Beethoven,"Fidelio, Op. 72: Overture - Live",2BKwxXshkJfFVemhx0Hs2I,2,0.305,0.27,4,-16.428,0,0.0425,0.969,0.838,0.429,0.107,103.104,434533,4
8138,Ludwig van Beethoven,"15 Variations on ""Eroica"" in E-Flat Major, Op. 35: Variation X",2BnVqlwJYVIWiAJfbAghhc,0,0.292,0.24,3,-22.949,1,0.0516,0.984,0.982,0.163,0.449,141.805,37640,4
8139,Ludwig van Beethoven,"12 Minuets, WoO 7: 8. Minuet in B Major",2HJVENuVsKnkTmw8GzZPj2,0,0.418,0.0691,10,-20.26,1,0.044,0.992,0.767,0.114,0.282,84.935,138227,5
8140,Ludwig van Beethoven,"33 Variations on a Waltz by Diabelli in C Major, Op. 120: Variation XXXI. Largo, molto espressivo",2HyAMDKYTsEgwaxmg8CZHV,0,0.299,0.0114,0,-34.911,0,0.0437,0.99,0.935,0.0736,0.0823,71.015,361600,3
8141,Ludwig van Beethoven,"33 Variations on a Waltz by Diabelli in C Major, Op. 120: Variation XVII",2J0fbPdyE9eltf3FL2Z6NE,0,0.362,0.234,9,-20.722,0,0.0317,0.942,0.876,0.181,0.329,74.743,54867,4
8142,Ludwig van Beethoven,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",2JsjTt5DlR6YLgkGrjdG4Y,0,0.328,0.0139,1,-36.86,0,0.0451,0.996,0.894,0.123,0.366,138.771,372623,3
8143,Ludwig van Beethoven,"Piano Concerto No. 4 in G Major, Op. 58: 1. Allegro Moderato - Candenzas: Robert Levin",2KPB78OhaglJq41JSlLMTw,0,0.352,0.2,7,-22.079,1,0.0387,0.95,0.907,0.0961,0.0867,112.267,1039720,4
8144,Ludwig van Beethoven,"24 Variations on ""Venni Amore"" in D Major, WoO 65: Variation IX",2MMDpV8FLZlNObSlhHR7iN,1,0.547,0.0336,2,-17.887,1,0.188,0.993,0.849,0.195,0.308,108.858,44293,3
8145,Ludwig van Beethoven,"Der Liebende, WoO 139",2MgJSYpwFDe2XBi4P8zLu6,0,0.462,0.124,11,-19.436,1,0.0552,0.985,0.0384,0.1,0.215,74.425,144960,3
8146,Ludwig van Beethoven,"12 Minuets, WoO 7: 1. Minuet in D Major",2NE73bJeOhny8LsqHZbhDM,0,0.543,0.131,2,-16.386,1,0.0413,0.988,0.951,0.0888,0.359,118.368,129680,3
8147,Ludwig van Beethoven,"Serenade in D Major, Op. 8 (Arr. W. T. Matiegka for Guitar, Violin & Viola): IV. Allegretto alla polacca",2NXYBILt1kdEL13SvnNQ21,0,0.488,0.157,0,-17.156,1,0.0526,0.9,0.101,0.0906,0.358,101.674,211613,3
8148,Ludwig van Beethoven,"Opferlied, WoO 126 (1798)",2OEBkJPyPwheoE5XtZq9Lb,0,0.349,0.0576,2,-21.779,1,0.0379,0.99,0.00023,0.0701,0.16,115.254,181000,4
8149,Ludwig van Beethoven,"Christus am Ölberge, Op. 85: 3. ""Verkündet, Seraph, mir dein Mund Erbarmen""",2P4PqTXj6AAbMw5BbNPP2v,0,0.353,0.0839,10,-21.837,1,0.0489,0.982,0.00264,0.466,0.0772,94.221,80773,1
8150,Ludwig van Beethoven,"Symphony No. 2 in D Major, Op. 36: 2. Larghetto quasi Andante",2Q6Jx0l2IohAD8Q0eBibEa,0,0.353,0.0541,9,-23.24,1,0.0333,0.959,0.525,0.0627,0.128,76.128,670907,4
8151,NoCap,Blind Nights,2U0VbZxNEyxxbyQMxUHftb,54,0.838,0.676,7,-3.551,1,0.159,0.159,0.0,0.242,0.287,97.939,217267,4
8152,Ludwig van Beethoven,"12 German Dances, WoO 8: 6. German Dance in G Major",2UqIiWoVbCFyeJJaXgVG1Q,0,0.45,0.0585,7,-17.44,1,0.0515,0.992,0.848,0.0825,0.636,84.188,92320,3
8153,Ludwig van Beethoven,"Leonore, Op. 72 / Act 1: ""Beharrlich bleibt auf dem Liebespfad""",2Ylrn9qtCcRM5p5abVVU60,0,0.827,0.0938,7,-36.667,1,0.458,0.579,0.0,0.571,0.613,107.955,28000,4
8154,Ludwig van Beethoven,"Musik zu ""Die Weihe des Hauses"" (Carl Meisl) Occasional Play: ""Es wandelt schon das Volk im Feierkleide""",2YxdbrRAowWACH3YR3J88r,0,0.32,0.0255,0,-35.627,1,0.0705,0.94,0.000636,0.0905,0.434,89.327,112867,3
8155,Ludwig van Beethoven,"11 Bagatelles, Op. 119: 10. Allegramente",2eRasIB4WDOAOkbanJweCg,0,0.0,0.466,4,-21.489,1,0.0,0.99,0.767,0.17,0.0,0.0,13680,0
8156,Ludwig van Beethoven,"Christus am Ölberge, Op. 85: 6a. ""In meinen Adern wühlen gerechter Zorn""",2hZl6uvnjPDDgnSDQuaIbL,0,0.29,0.201,10,-17.123,1,0.0513,0.986,0.00486,0.386,0.16,89.545,312240,3
8157,Ludwig van Beethoven,"12 Contredanses, WoO 14: 1. Contredanse in C Major",2kM7zJk8aDSpo0RjdmNc5F,0,0.563,0.435,0,-15.538,1,0.0521,0.94,0.993,0.379,0.441,144.152,29760,4
8158,Ludwig van Beethoven,"12 German Dances, WoO 8: 5. German Dance in E Major",2lSXfq769osPeLehYPFOSv,0,0.536,0.0556,3,-18.604,1,0.0314,0.992,0.843,0.0836,0.551,76.525,97813,1
8159,Ludwig van Beethoven,"6 Piano Variations in F Major, Op. 34: Variation III. Allegretto in G Major",2lgrZFQye4O73TO3AEm2Rx,1,0.247,0.0627,7,-25.5,1,0.0392,0.992,0.927,0.13,0.557,157.95,60440,4
8160,Ludwig van Beethoven,"Der Jüngling in der Fremde, WoO 138",2mHuPdElEjd8QDaLaq8llR,0,0.286,0.0842,7,-22.259,1,0.0775,0.988,0.000159,0.127,0.131,200.536,82440,4
